2026-02-01 14:49:15,19.82570009700581
2026-02-01 14:49:17,21.09739949946667
2026-02-01 14:49:19,20.55715898688632
2026-02-01 14:49:21,20.299858009710174
2026-02-01 14:49:23,20.16809604836982
2026-02-01 14:49:25,19.789966943175468
2026-02-01 14:49:27,18.88960291839309
2026-02-01 14:49:29,21.243252703638607
2026-02-01 14:49:31,18.1901554183366
2026-02-01 14:49:33,21.978953222835646
2026-02-01 14:49:35,19.53891031937494
2026-02-01 14:49:37,18.408912211430923
2026-02-01 14:49:39,18.814970540211608
2026-02-01 14:49:41,20.93205003143849
2026-02-01 14:49:43,19.545814015137893
2026-02-01 14:49:45,20.904351679900884
2026-02-01 14:50:03,19.09817081283247
2026-02-01 14:50:05,21.832305266742217
2026-02-01 14:50:07,18.208675388677914
2026-02-01 14:50:09,18.245621999056162
2026-02-01 14:50:11,21.601086931078818
2026-02-01 14:50:13,21.236706329700162
2026-02-01 14:50:15,21.919578491145796
2026-02-01 14:50:17,18.36627473771918
2026-02-01 14:50:19,21.573771909825503
2026-02-01 14:50:21,21.05492073430498
2026-02-01 14:50:23,18.962567979924724
2026-02-01 14:50:25,20.31867336351984
2026-02-01 14:50:27,21.04308974655829
2026-02-01 14:50:29,20.39375487987175
2026-02-01 14:50:31,19.564681521736066
2026-02-01 14:50:33,21.275217025800064
2026-02-01 14:50:35,19.986419623665483
2026-02-01 14:50:37,21.20044689203072
2026-02-01 14:50:39,20.706505150599636
2026-02-01 14:50:41,19.70613159294757
2026-02-01 14:50:43,21.448652625043117
2026-02-01 14:50:45,19.201336258293352
2026-02-01 14:50:47,21.59226279075949
2026-02-01 14:50:49,19.16439157982758
2026-02-01 14:50:51,19.71250177428761
2026-02-01 14:50:53,20.081589345062593
2026-02-01 14:50:55,20.98640612046506
2026-02-01 14:50:57,20.738757533378397
2026-02-01 14:50:59,21.85781888384998
2026-02-01 14:51:01,18.32634528771959
2026-02-01 14:51:03,19.107905049117328
2026-02-01 14:51:05,19.78155148121029
2026-02-01 14:51:07,21.244611053448082
2026-02-01 14:51:09,18.96098101346151
